评分,评论时间,评论内容 
5,2022-12-03 20:00:34,双十一买的  物美价廉   鞋面比较厚实   穿上脚暖暖的  脚暖身上就不冷了   颜色也好看   是一双不错的运动鞋！😍
5,2020-11-04 08:54:28,酷，漂亮，优惠力度大，及时收到，正品，质量很好，穿的舒服。
5,2021-09-03 21:23:16,很好看，制作工艺很精美，材质也很好！给个赞！第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买这个真的太🉑了，🎁包装很精美，宝贝做工比较精细，商家特别好❤，有问题都及时处理👍，确实是一次相当满意的网购，还会再来的😘价格很实惠，性价比很高，算是平价好物，会回购的
5,2021-06-25 22:56:29,这双鞋子的颜值很高，活动的价格也很实惠，之前的价格很高的，尺码也算正常吧，穿着还可以，快递的配送速度也很快，整体很满意，好评！
5,2020-11-14 18:20:15,尺码大小：标准透气性能：非常好舒适程度：舒服柔软程度：好其他特色：轻便，孩子很喜欢，开心！
5,2022-05-06 20:43:55,第一次买他们🏠动西，是正品了，无色差，穿起来很舒服！好评！
5,2021-06-28 01:34:36,鞋子穿起来非常的舒适，我是趁着618活动买的，这次活动的优惠力度非常的大。耐克品牌的鞋子还是非常值得相信的！以后还会经常来购买的，但是希望优惠力度大一些，因为别的地方这鞋子要不了这么贵！
5,2020-06-19 13:33:34,舒适程度：很不错其他特色：漂亮柔软程度：很舒服透气性能：很好总的来说很好穿，确实可以！
5,2020-03-08 19:22:43,不错不错，物流飞速，质量放心有保障，授权店铺，发货迅速~疫情期间，没办法，只能网上买了~不过质量很好，跟门店的价格优惠了不少~舒适~慢跑，运动，健身穿很合适~鞋面柔软~鞋底气垫减震性能好~非常满意~赞赞赞！！！
5,2021-11-05 00:05:30,鞋子收到了，很漂亮啊！是我喜欢的款式，还可以增高几厘米，36码刚刚好，爱了爱了！
5,2021-07-06 12:57:20,是正品的，质量很好，大小合适，很合脚，买之前去实体店试过，恰巧在618抢到了入手价算是很平民了，对我这种自穿党非常nice  拿捏哈哈哈
5,2022-04-04 21:35:45,很好看  上脚也超级好看  鞋底很软
5,2021-06-27 12:35:52,实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦！同时颜色非常靓丽，太适合夏天啦！！！！！
5,2020-03-01 17:15:17,快递很快 快递小哥态度真的不错 鞋子刚好合适 好看 神仙颜色 x
5,2020-02-17 13:54:37,尺码大小：尺码刚刚好舒适程度：挺舒适的鞋子柔软程度：摸上去很柔软，上脚效果很不错
5,2021-07-23 20:22:14,哇哇哇，给女朋友买的鞋子到货啦，真香，她很喜欢，鞋子到货包装不错，物流也很快，可惜卖完了，不然再给她买一双，性价比又高，一双鞋子能穿很久
5,2021-01-19 13:34:36,鞋子很好看，配牛仔裤显腿长，看这个头够高。鞋子穿着也很舒服😌
5,2022-11-30 21:52:02,质量挺好，物流也很快，赞！外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！东西很喜欢，质量也很好的，这个价格能买到是真的很划算发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖✨已经多次购买了，家庭必备，购买价格实惠，送货速度很快，🎁包装也很精美本来还很担心东西不好，拿到手发现完全多虑了，五星好评
5,2019-03-02 18:11:29,鞋子很不错 一直都没有码 等了好久才等到 很漂亮的款
5,2021-12-08 18:06:44,穿上脚很舒适，有多远都不累脚透气性能：透气
5,2021-07-26 01:33:37,作为耐克m2k系列的一员，该球鞋具有自己独有的销量，蓝白底配上炫酷的外形，走到外面就有一股拉风感，当然，值得一提的还有价格，性价比超高。
5,2021-01-05 20:17:15,鞋子太不错了，穿上家人都说很喜欢，等穿坏了再买一双，穿出去回头率很高，大家都问我哪里买的，太喜欢太喜欢了，穿上也很舒服。
5,2020-04-08 17:31:48,买的时候大个半号，舒服。很有型，脚感很棒。裙子牛仔全部搭
5,2022-11-29 17:53:48,超级好看的一双鞋子，穿着舒适尺码大小：正好，不长不短。透气性能：透气性能好，不捂脚。舒适程度：舒服柔软程度：很柔软其他特色：很喜欢，非常不错的一款，与衣服百搭，时尚，青春
5,2020-11-04 09:53:54,舒适程度：很舒适其他特色：舒适程度很舒适，尺码大小很好，防滑效果很好
5,2022-09-06 19:25:44,尺码大小：正码透气性能：可以舒适程度：非常舒适柔软程度：很柔软
5,2020-07-08 12:58:09,尺码大小：标准尺寸，透气性能：还行吧，舒适程度：穿起来很舒服，柔软程度：很软呀啊啊啊啊啊其他特色：超好看超好看超好看重要的事情说三遍！！
5,2023-01-03 01:03:55,鞋子穿着非常舒服 还显高 一米五的我穿上这双鞋子像是一米九 设计也非常的帅气 打球实战也很舒服
5,2021-06-26 19:03:51,鞋子收到了，速度很快，也非常的漂亮，穿着舒服，就喜欢这个牌子
5,2020-07-19 15:44:18,尺码大小：码子合适你这款鞋子穿起来很显气质的哦2、这双鞋子穿起来很时尚。其他可用词汇：百搭，经典，女人，气质，舒适，实惠，质感，上档次，有品味，漂亮，洋气 等等.特点：鞋底耐磨，有缓震，高弹，有横向移动稳定性等专业功能，适用于打篮球，但不适合爬山和中长跑，篮球鞋山地止滑性不好，容易打滑，鞋子弯折性不好也容易引起受伤。
5,2020-12-21 10:23:08,刚开始买的36码，女朋友试穿了一下，感觉有点儿小，然后就准备换货，京东快递****很好，换货也很迅速，很满意的一次购物。很不错。
5,2020-04-09 23:08:40,老爹鞋终于价格不错拿下了，式样不错，上脚效果很好
5,2022-12-12 19:49:11,非常舒服，挺好的，比图片要好看一些，比较百搭。真不赖。
5,2021-07-23 16:39:21,很好看的薄荷绿，比纯白好看我举得，价格合适，增高很多，脚感舒适
5,2021-07-04 00:52:39,女朋友很满意，款式好看，包裹性很好！。。。。nike大品牌，穿出去，倍有面子，非常推荐值得大家入手，特别是这款m2k。！
5,2020-02-29 09:27:31,非常好看，价格也不错很喜欢，很满意，大小正合适，配送也很快，希望多做活动
5,2022-11-29 11:25:38,颜值很不错的鞋子，跟媳妇一起下的单，1.3k买了4双，媳妇买了三双老爹耐克，上脚很舒服媳妇说，喜欢就行，显脚小，有一点点溢胶可以接受
5,2022-11-19 21:04:18,鞋子很舒服，物美价廉，值得回购，非常愉快的购物，真的太完美了，是我理想中的效果
5,2020-11-08 11:03:23,颜值在线～这个配色非常赞，很好搭配，很喜欢！而且这个价格也非常美丽，心心念期待那么久，收到后觉得一切等待都是指的的！还会关注！
5,2019-09-02 15:49:51,上脚感觉很好，而且很轻，舒服，喜欢很久了，看到搞活动果断下手了，还是一如既往的信赖京东。
5,2022-11-12 17:59:44,跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！
5,2021-11-13 23:33:45,m2k真好看呀，上脚轻盈，收到的时候迫不及待打开，完好无损，这家店的鞋子也是正品，搞活动入的，很实惠呀！姐妹们有喜欢的可以冲了，比官网实惠多了 关键也是正品！
5,2020-03-11 11:54:17,尺码大小：非常合适，可以买，买柔软程度：挺好穿的，很喜欢，可以运动，去旅游，慢跑透气性能：还不错，这天气穿很好舒适程度：舒服，可以买来送人，不错，这个牌子值得信赖，京东的东西一直都很好，可以考虑买多几双鞋子，好看又实用，还用了优惠券，很有性价比哦。。
5,2021-09-22 15:54:14,好看，亮亮的，闪闪的穿着脚感很舒服，软软的
5,2021-02-23 22:30:42,鞋子是正品，也没有瑕疵，挺好的，信赖滔博👌从没想过这么实惠的价格，😴能买到这么好的宝贝，😃性价比非常高，我很喜欢哦😃
5,2020-03-01 22:19:22,尺码大小：尺码正好舒适程度：穿上去特别舒服其他特色：照片和实物一致用的顺丰特别快
5,2023-01-02 17:25:26,很好，穿起来非常不错，很舒适价格很便宜
5,2021-01-02 15:40:30,一想到耐克的m2k，脑海里出来的绝对是这款经典的白橙蓝，撞色设计赋予了这双鞋强烈的视觉感，四季都合适，穿搭不难
5,2022-12-06 13:37:52,物流特别快，双十一拍的本来货运量就很大，第三天就收到货了，而且包装完美，不错，好评。收到货后试了一下，很不错，质量很好，值得拥有！五星好评！
5,2020-11-26 14:32:44,尺码大小：合适，外观有点显大透气性能：四季都可以吧～舒适程度：包裹性很好👍这个配色很新奇，感觉紫色有点不太好搭配，鞋子整体很好看～～赞
5,2021-08-28 23:59:14,开始是出门看到这双鞋子，在店里试了之后觉得很好看很百搭后来被价格吓退，看到京东的价格很诱人，果断下手，有人喜欢黑白有人喜欢花色，觉得粉色最好看
5,2021-06-21 15:53:40,M2k这个鞋子入手好几个颜色啦|｡･㉨･)っ♡　喜欢你♪潮流款式运动鞋好看不失舒适度，真的是非常给力的一双鞋，六一八买买买货节，就是不停买买买，买了一双又一双，还要再继续加大力度，活动优惠再给力点就好啦。
5,2021-11-09 10:09:24,尺码大小：尺码是正好的，不偏码透气性能：透气性能非常的良好，冬天穿没问题舒适程度：舒适度很好，适合走路和跑步柔软程度：柔软舒适透气好，适合走路和跑步其他特色：颜色搭配很好看
5,2021-07-17 13:47:20,非常喜欢，一直喜欢nike，喜欢这个版型很久了，正赶上活动果断的入手了，很喜欢是正品
5,2020-04-02 20:59:28,鞋子特别特别特别特别漂亮，大小合适，穿着特别特别特别特别特别舒服
5,2020-11-12 16:23:48,孩子一直喜欢这双鞋，双十一价格优惠赶紧下单，孩子迫不及待试下，除了有点显脚大，鞋子非常舒服，颜色非常好看
5,2021-11-07 12:32:38,鞋子不错，孩子说穿起来很舒服，跑步也很有感觉！
5,2022-08-30 14:40:30,柔软程度：挺柔软的舒适程度：上脚很舒服透气性能：透气性好
5,2020-01-14 17:24:10,京东物流速度很快，是正品，上脚试穿很舒服和之前买的肉粉色一模一样，跟专柜同步，还会继续光顾赞赞赞赞。
5,2020-12-15 10:23:50,买给女朋友的，她很喜欢尺码大小：正正好合适透气性能：大冬天的目前不清楚舒适程度：听她说挺舒服的吧柔软程度：貌似挺软的吧？？她没说其他特色：颜值王者！！！
5,2021-10-04 23:11:28,各方面都很好，价格合适性价比超高，冲就完事了
5,2020-12-06 11:23:20,尺码大小：正好舒适程度：舒服其他特色：真的很有个性柔软程度：很弹透气性能：不闷脚
5,2021-01-05 14:30:51,不错漂亮很喜欢尺码大小：正好透气性能：可以舒适程度：舒适柔软程度：舒服其他特色：好看
5,2021-06-26 16:42:33,奶茶色非常好看，现在买性价比好高，非常百搭的一双鞋，路上看到别的小姐姐穿，太好看了，种草许久，618活动好便宜，干净入手，好鞋
5,2021-06-22 11:06:17,物流很快啊，鞋子非常漂亮，一会给妞试试
5,2021-07-08 14:21:08,可以非常的不错，夏天媳妇还说不穿，可是今天我看穿出去了，逃不了真香定律
5,2022-03-23 19:52:31,给女儿买的鞋子，女儿挺挑的，对款式要求挺高，看了好多都不满意，直到看到这双，一眼相中，果断下单&hellip;&hellip;收货一看，非常满意，不管是外观还是脚感，都很赞。
5,2020-11-14 18:18:52,尺码大小：尺码大小：合适 透气性能：舒适舒适程度：非常舒适柔软程度：非常好其他特色：轻便
5,2022-12-12 19:49:11,真的很不错，比图片好看。百搭的挺
5,2023-01-09 05:49:35,这款老爹鞋，真的爱了，颜色好看，款式新颖，上脚显高，显腿长，而且还很百搭，穿着效果很好看，走路鞋底很舒服，耐磨防滑，休闲风格，质量也很不错，放心购买吧
5,2022-12-18 17:38:08,大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算真的推荐啊，快递速度特别的快，爱了爱了物流超级超级快！质量也非常不错，的确物有所值
5,2022-11-14 13:52:58,给女朋友买的，很好看，非常喜欢，发货很快。
5,2020-12-13 14:01:41,尺码大小：合适透气性能：很好舒适程度：Nice柔软程度：棒鞋子真的超好看
5,2021-08-05 10:30:28,这颜值还要什么自行车噢。m2**色最早被炒到了1000多，鞋贩子真的恶心人，现在305就能拿到一双了，总算可以接受了，送女朋友的，希望她满意
5,2021-06-26 22:57:35,这个价格太香了哈，凑单买上320-330左右的价格，毒上420的价格，足足便宜100块钱，哎，太香了，物流也很快，没得话说。
5,2021-07-20 18:30:03,上脚效果非常好，大小正合适，鞋子不会太厚，夏季穿也不会觉得太过于闷脚，鞋子很好搭配，皮面材质也很好清洁，很好搭配的一款老爹鞋。
5,2021-06-22 23:33:46,惊艳到我了  收到后特别开心 是我想要的  做工好  值得购买
5,2020-12-27 08:45:37,鞋子到了，m2k觉得真的好看，也好搭，穿着很舒服，包裹性良好
5,2021-06-26 12:15:50,尺码大小：正码不偏鞋子买来送朋友的，朋友很是喜欢，我也是相中了这款鞋子的颜值才拿出手来送人，实物颜值很棒，还有一定的增高现货冲！！！
5,2021-08-05 14:35:56,值得购买的产品，做工非常精细，比想象中的好，推荐大家尝试整体来说，还是很好的，非常值得再次回购发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门&hellip;&hellip;宝贝特别喜欢，颜值高质量好，中看又中用，有需要的朋友不要犹豫了，最后祝商家生意兴隆！
5,2021-06-30 10:13:43,这双鞋子是在618做活动买的，给妹妹买的，颜色样子都非常好看，她特别喜欢，活动力度很优惠，比平时买便宜了好多呢，京东给力
5,2020-12-27 15:39:47,啦啦啦，很开心哦，这么便宜买到这个鞋子，就是为了凑情侣款哈哈哈，很舒适，皮质面料，容易搭理，喜欢的真是可以放心购买，尺码正常选择就可以，
5,2019-09-21 15:48:40,宝贝收到了，很满意，穿着舒服，商家建议比平时拍小半号，明智，合适
5,2022-12-14 16:34:06,刚好合适，很舒服、很好搭配裤子
5,2021-08-12 13:20:42,鞋子外观很好看，很漂亮，价格还挺合适，非常经典，鞋子透气性很好，鞋子尺码大小正合适，鞋底还算柔软，走路不累，性价比高，同时快递也十分快，推荐送给你的另一半，下次还会光顾。
5,2020-04-01 09:23:26,尺码大小：挺好使的透气性能：适合，感觉穿着很合适，其他特色：在店里试过，赶上活动买得，好划算
5,2022-06-18 14:30:37,鞋子很好，很舒服，穿起来不厚重外表真的爱了！颜色好看！
5,2019-08-08 16:35:33,给女儿的生日礼物  不太会看是不是正品  她说穿上很舒服  样子也非常好看  女儿说喜欢 嘿嘿  挺高兴的
5,2019-03-05 15:55:18,物流很快，卖家服务真周到。鞋子很好看，质量也不错，穿着也舒服，非常喜欢。
5,2021-06-08 09:04:52,鞋子不错，明显能够增高 还很耐磨 穿着很舒服
5,2021-10-02 13:05:49,这款鞋超级磨脚，穿了一天就把我脚给磨破了，贴上创可贴也不顶用，因为鞋帮把创可贴往上蹭，穿厚袜子也不顶用。但是鞋子很好看，如不怕磨脚的妹子可以尝试
5,2021-11-15 20:25:06,m2k老经典了，不论是自穿还是送给女朋友都是不二选择，值得购买！！！强烈推荐送人，做活动的时候入手价格会更低。透气性能：看着就很透气舒适程度：很舒服柔软程度：鞋底很柔软其他特色：颜值很不错，特别耐看的。
5,2020-11-12 07:41:50,做活动买了两双，性价比很高，很适合女生穿着，尤其是粉丝确实很好看，而且还增高，舒适性也很好，推荐
3,2020-11-12 07:36:26,柔软程度：比较硬，不是很合脚的那种，穿船袜鞋口还会抵着脚踝，很硬舒适程度：不是很舒适，不合脚尺码大小：尺码很准
5,2020-06-09 19:04:44,尺码大小：刚刚好透气性能：超级轻舒适程度：很好柔软程度：很好
5,2021-06-27 16:51:51,m2k薄荷绿，夏天的颜色，很清新。鞋码正，穿着舒适还有点小增高。这个配色给人眼前一亮的感觉，超级推荐小姐姐们入手，👍👍
5,2020-04-15 10:44:05,尺码大小：大小合适，是国标码，没有偏大偏小的误差，真的很棒。透气性能：透气性能妥妥的，适合运动，不怕出汗，不怕脚臭。舒适程度：非常舒适，妥妥的，非常的棒，很喜欢。柔软程度：很柔软，简直就是为运动而生，一点也不累，非常舒服，啦啦啦啦。其他特色：很好看，很满意。
5,2021-10-30 18:49:55,nike经典鞋型m2k，这个鞋属于新款新样式，首先很有特点，一撇蓝色很是好看，颜值特别的高，让人很是喜欢，其次，穿上很舒服，走起哭路来不累脚，最后活动价格十分优惠，好评
5,2021-09-08 20:29:39,"优质NikeM2k白奶茶,一款可盐可甜的鞋,凹造型超级炫酷，不挑衣服，不显脚大，穿上短裤显腿细秒变大长腿,这款鞋我先爱了"
5,2022-11-16 23:59:25,很好，很棒，很喜欢，尺码正好。
5,2021-08-19 09:17:02,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！物流和产品都不错，性价比高，赞赞赞👏👏👏包装好，物流快，价格实惠，比超市便宜多了包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买😍感谢🙏终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买宝贝物超所值，很喜欢，下次还会来的
5,2020-11-29 11:14:38,尺码大小：脚廋 选平常码刚好 脚背高或者脚宽建议选大半码透气性能：包裹性很好，很保暖，适合冬季，，夏天可能闷脚舒适程度：脚垫很软，有轻微回弹，走路很舒服其他特色：橙蓝配色真的很酷！
5,2020-02-24 11:00:40,太喜欢这双鞋子，穿着很舒适，尺码也很标准，透气性也很好，赞！
5,2020-04-15 10:45:49,尺码大小：大小合适。是标准尺码。啦啦啦透气性能：透气好得很呀。不怕脚臭，不怕出汗，真的是很舒服。舒适程度：非常舒适哦。跑起步来也是妥妥的，啊啦啦啦。柔软程度：很是柔软。穿起来一点也不累，非常合适。很开心买到了这么舒服的鞋子。其他特色：很棒，很好看，非常的满意哦。
5,2021-06-29 23:23:06,尺码大小：鞋子的尺码很正我觉得非常的不错，完全不偏码透气性能：透气没得说，毕竟这个鞋子是夏天穿的，非常的漂亮舒适程度：很舒服，我觉得这个鞋子真的没话说柔软程度：很舒服，感觉特别不错
5,2021-07-17 12:37:57,下单第二天就收到，穿上很好看，舒服，码数正好合适
5,2021-06-25 12:04:47,正品，大小很合适，脚感也很舒适，并且有增高的效果
5,2023-01-04 13:44:51,宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心
5,2021-01-28 08:13:53,经典m2k，真的很好看，穿着也舒服，属于百搭款
5,2022-12-26 20:36:14,质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了物超所值，商品设计完美，外观也很高大上，让人爱不释手。客服更是热情的没话说，这次购物很满意
5,2022-11-08 14:54:51,东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！
5,2023-04-03 19:10:54,高颜值，高品质，非常好，非常喜欢趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！
5,2021-07-01 09:42:06,nikem2k系列的鞋子一直都很不错，这次趁着做活动，买了一双给女票，她很喜欢，穿起来非常舒服，大小合适，很透气，适合夏天穿，颜值简直没的说，太好看了
5,2022-11-23 11:38:03,特别特别特别好，没有任何破损的地方，外观也好看，好评！
5,2021-06-26 22:59:14,很好哈，一次性买了2双我觉得非常可物流没得话说，很快，凑单的东西退掉京东也很快就退款了，爱了爱了。而且我觉得滔搏的客服里面是这几家运动品牌最好的
5,2021-11-13 21:16:44,nike经典鞋型之一m2k，其实这双鞋颜值很高，很好看，尤其天蓝色的地方，很拉风，很有设计感，穿上也很舒适，踩屎感很强，好评
5,2021-10-30 20:25:53,nike经典m2k鞋型，永远不会让你失望，好看的设计，穿上也有舒服的脚感，特别舒服，走路脚不疼，很棒，优惠活动力度也很不错，给个好评
5,2022-08-19 13:31:34,鞋子太美了啊，简直软糯香甜，香甜肥美，肥美多汁！
5,2022-03-16 15:25:35,很好看，尺码大小：合适透气性能：还可以舒适程度：舒适舒适
5,2021-06-29 23:43:42,"尺码大小：尺码不偏码，大家正常购买就可以，但是脚背高的还是建议买大半码or一码透气性能：很透气，这个鞋子前面的透气孔很棒,现在穿很舒服舒适程度：鞋子很舒服感觉很不错柔软程度：很柔软，真心推荐"
5,2021-01-23 17:34:24,尺码合适哈 透气性也很好 冬天夏天都可以穿 还很好看 正品
5,2021-12-15 21:45:34,鞋子很轻便码数很正，颜色一点不老气，穿起来非常舒服，送货速度很快，今年大火的M2K系列鞋子非常好，配衣服也很好搭配穿起来通勤休闲都可以。
5,2021-07-04 21:37:31,码数非常的正，发货速度也非常的快，非常喜欢这款鞋，穿的舒服，颜值超级高，超级好看，也好搭配衣服，反正非常值得购买，真棒的
5,2020-07-21 23:44:57,尺码大小：挺合适，透气性能：夏天穿多多少少有点热，看自己吧舒适程度：个人感觉很舒服，好看，白色部分有的地方是布柔软程度：走路不累，活动时间买真的很划算，喜欢这个鞋很久了，很值！其他特色：买的奶茶配色，我感觉很温柔，我很喜欢
5,2022-10-28 09:57:53,很好，颜色很正，很有质感拿来送人的，别人非常喜欢，这个配色很好看，很粉，很有一种高级的感觉，就是底太厚了，不是很好打理。。
5,2022-11-14 19:46:29,东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！
5,2021-01-15 17:40:03,鞋子不错，很耐用也很漂亮。很值得。。
5,2021-06-22 10:44:17,性价比高  颜值高  透气  舒服   尺码合适  很不错的商品  值得购买  喜欢的尽快入手  穿上很软  很不错  好评
5,2022-11-12 19:51:32,这款心心念念了好久，今年终于下手啦，价格超值到不敢想象，配色太喜欢了！同事看到也想买
5,2022-10-28 20:35:58,尺码尺码大小：尺码很好  nike老爹鞋  就是好看好看好看老爹鞋还是看nike啦啦啦透气性能：透气性能很好  真的很好  爱死了nike大爱舒适程度：舒适度还行 不是很软  看着还行可口可乐了柔软程度：非常好看好好看的我就是喜欢  啦啦啦
5,2020-04-30 20:28:27,质量非常不错，物流也很好，一到就试穿了，颜色也是喜欢的
5,2022-12-19 18:09:52,高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢
5,2022-12-25 13:31:52,非常好的，一直购买这个牌子的产品，值得信赖
5,2021-09-19 20:45:13,尺码大小：合适透气性能：比较透气舒适程度：很舒服柔软程度：适中
5,2022-08-09 17:37:54,比平时要便宜，囤了不少，特别特别满意👍，超级好看😍，客服很有礼貌，很客气，良心商家，支持！！！！！！！！！！！！！！
5,2021-11-04 18:06:11,双十一购入的，非常实惠，鞋子真的很喜欢，超级百搭，这个颜色真的爱了爱了，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物，赞一个！
5,2020-12-08 12:37:52,尺码大小：刚刚好透气性能：冬天穿也是极佳之选舒适程度：非常舒适
5,2021-06-21 14:34:20,宝贝收到了，和描述一样，很喜欢很精致，质量非常好，很满意的一次购物。谢谢店家！
5,2022-11-16 11:00:00,不错，给女朋友买的，穿的很合脚
5,2022-11-02 06:20:03,鞋子一直中意许久，老爹鞋很时尚，好搭配，双十一购买物流很快，价格实惠，码数正，有一定厚度，冬天穿双厚袜子北方就可以过冬，颜色很喜欢，鞋子很轻，穿起来很舒服，无瑕疵，满意。
5,2023-04-13 10:35:32,整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味
5,2020-11-09 11:19:56,炒鸡喜欢，找了了很久，终于买到，据说很符合人家的少女心，鞋子的尺码也非常合适。物流时间精准，刚好在生日当天收到，非常及时。
5,2022-09-16 10:13:37,不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！
5,2019-03-19 12:45:45,很好看，喜欢死了，这颜色太美了，太美了，嘻嘻嘻，开心
5,2022-12-01 22:11:38,M 2 K永远的神，太太太好看了吧，这个颜色真的超级无敌好看，非常适合夏天，脚感也是很好的，穿着很舒服。活动的时候买的，价格也很划算
5,2022-11-15 19:03:10,尺码大小：鞋子好看大小刚刚好合适，不大不小的透气性能：透气性很好，夏天穿着也不会很闷。舒适程度：鞋底软软的，很舒适。其他特色：物流很快，快递小哥服务态度也很好。
5,2020-03-29 10:48:22,胖脚脚背也高平常38码这双也是38平常三叶草的鞋子都会有点宽松这双刚好穿着也很苏胡还有就是鞋子好好看
5,2022-08-17 15:26:22,物流很快，包装很好，款式好看，尺码小了穿上去很舒服，价格也不贵物有所值。
5,2020-03-28 23:26:56,白色鞋百搭，买给女朋友的，她很喜欢尺码大小：正常尺码，大小合适
5,2021-11-13 13:40:00,鞋子真的很好看哟，穿起很轻，尺码也合适，上脚效果真的很好，透气性能也很巴适，发货效率也很高，基本上第二天就倒手，包装也很好，非常推荐入手。
5,2022-03-08 11:47:00,搞活动买的，价格实惠，并且穿着很舒服，款式很时尚，
5,2022-11-29 21:53:58,卖家发货快派送也给力，用优惠券买的便宜还包邮，确实是良心卖家大爱，商家包装好用心收到货后完好无损，粟子面面的甜甜的太好吃了，分量足可以放心购买，纯绿色食品吃着放心。必须给个5星好评加满分，再点个大大的赞支持一下商家，下次还会回购的。
5,2021-08-15 22:14:56,🎈商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！，，，，，，，。，。。，，。。。
5,2021-10-13 19:19:22,样式新，穿着不觉得高，很舒服，百搭，好喜欢
5,2023-01-02 17:25:26,非常得好，穿起来非常的不错
5,2021-07-06 12:52:56,尺码大小：不偏码透气性能：非常nice舒适程度：无敌柔软程度：非常非常非常非常软这款颜值无敌了真的百搭百搭
5,2023-02-24 19:27:16,鞋子很好看，穿着比较舒服
5,2020-12-08 10:06:31,尺码大小：合适透气性能：还可以舒适程度：还可以柔软程度：还可以其他特色：活动价很给力
5,2021-01-12 15:13:31,好看哦，色彩很饱满。穿着很亮眼。
5,2021-10-01 15:46:40,帮朋友买的，颜值特别高，这鞋质量特别好就是送到时候鞋盒破了一点，不过自穿没事情，客服处理问题速度快，效率高，鞋子到货速度也特别快，好评呀！
5,2021-06-24 15:04:36,尺码大小：鞋子有一点点偏大，但是问题不大透气性能：鞋子的透气性很好，舒适程度：穿起来也很舒服其他特色：鞋子是618买的价格超实惠的，款式也很好看，而且还是正品，不错不错
5,2022-12-30 11:15:08,很好看的一双鞋，设计感十足，鞋型很棒，搭配起来也很简单。整个鞋子穿着也很舒服，也没问题，物有所值！很好的一次购物。
5,2020-12-20 10:13:13,鞋子穿起来很舒服，款式m2k今年超火，棒棒棒棒棒快去给女朋友买一双吧
5,2021-11-15 20:47:30,这双鞋刚开始是在奥莱里看到的，很喜欢但一看价格要799，还是有点儿不舍得，正好做活动入手了一双感觉很不错的。现在看看发现奥莱的还是没有在京东上买的好看咧尺码大小：尺码刚刚好，很合脚透气性能：很透气，秋天必备舒适程度：脚感一级棒
5,2021-06-28 17:44:48,尺码大小：尺码不偏 不大不小透气性能：透气性很好舒适程度：很舒服 鞋子很软柔软程度：很软很喜欢 这正是我心目中想要的宝贝 收到的时候包装完整 打开后让我很惊喜。宝贝比我想象中的还要好。不得不竖起大拇指。
5,2022-11-03 13:28:21,东西很好，颜色也很正，很满意的一次购物
5,2020-02-22 17:21:58,尺码大小：合适超级温柔的颜色！活动抢到才400+太划算了 在毒上验过了是正品 爱了爱了
5,2021-08-04 13:20:52,非常好看的配色，趁着做活动赶紧搞了一双，非常满意呢
5,2021-08-24 19:40:15,特别好看的一款鞋子鞋底柔软度合适，不累脚，透气性好，尺码大小合适，颜值担当
5,2023-01-09 19:52:30,应该是新配色吧，感觉不错，很舒服，比纯白色哪款耐脏
5,2021-06-26 18:30:39,鞋子真的很漂亮，薄荷绿很清新配色，真的适合夏天！！！
5,2023-02-05 13:33:21,鞋子质量很好，外观漂亮。店家再提高下服务效率，售后不要拉跨
5,2019-08-17 19:30:57,鞋子很好看，很合脚，很百搭，很合适的一款老爹鞋
5,2021-10-17 20:15:44,姐妹们冲起来呀，这么亮的配色晚上闪闪发光，回头率超高
5,2021-01-01 16:33:12,好多朋友看到我买的鞋子都说不错，很时尚，潮流这鞋子是真的挺好的
5,2020-11-16 11:46:45,好评好评，颜色粉粉的，鞋子版型也很好看，穿上显脚瘦，透气性很好，鞋码刚刚好，穿着很舒服，推荐推荐，值得购买
